"city","name","street_address","locality","address_region","postal_code","phone","website"
"Burlington","The Bar Method","304 Cambridge Rd","Woburn","MA","01801","(781) 281-2851","http://barmethod.com"
"Burlington","Orangetheory Fitness","348 Cambridge Rd","Woburn","MA","01801","(781) 281-1189","http://www.orangetheoryfitness.com"
"Burlington","Sunrise Mindfulness","c/o Skin to Soul, 800 W Cummings Park, Suite 3950","Woburn","MA","01801","(978) 657-7730","http://www.sunrisemindfulness.com"
"Burlington","THOMPSONMARKET",,"Medford","MA","02155","(617) 909-1229",
"Burlington","Upright Posture Fitness",,"Hudson","MA","01749","(978) 424-1303","http://www.uprightposturefitness.com"
"Burlington","Forever Fit",,"Somerville","MA","02145","(617) 901-4637","http://www.forever-fit.net"
"Burlington","Inside Home Trainer",,"weston","MA","02493","(617) 417-7884",
"Burlington","Robert F Connors",,"Watertown","MA","02472","(857) 208-3477",
"Burlington","Personal Training With Fitzroy Bramble","27 Normac Rd","Woburn","MA","01801","(617) 834-4776","http://ww.fitzroybramble.com"
"Burlington","Today's Fitness Center","27 Normac Rd","Woburn","MA","01801","(781) 935-5355","http://www.todays-fitness.net/woburn/index.html"
"Burlington","ATI Physical Therapy","11 Cabot Rd","Woburn","MA","01801","(781) 305-5060","http://www.atipt.com"
"Burlington","Planet Fitness","10 Micro Dr","Woburn","MA","01801","(781) 932-6200",
"Burlington","PUMPS Real Fitness for Women","206 W Cummings Park","Woburn","MA","01801","(781) 932-4123","http://www.pumpsfit.com"
"Burlington","Gold's Gym","35 Industrial Pkwy","Woburn","MA","01801","(781) 935-5355","http://www.goldsgym.com"
"Burlington","Fitness Together","6 N Hancock St","Lexington","MA","02420","(781) 652-8642","http://corp.fitnesstogether.com"
"Burlington","NetClarity Inc","34 Crosby Dr","Bedford","MA","01730","(781) 791-9497","http://www.netclarity.net"
"Burlington","Lexington Fitness Club","177 Bedford St Ste 2","Lexington","MA","02420","(781) 861-0330","http://www.lexfitclub.com"
"Burlington","The Fitter Female","172 Bedford St","Lexington","MA","02420","(781) 652-8002","https://thefitterfemale.com"
"Burlington","ATI Physical Therapy","57 Bedford St Ste 202","Lexington","MA","02420","(781) 541-5111","http://www.atipt.com"
"Burlington","Curves","76 Bedford St","Lexington","MA","02420","(781) 863-0275","http://www.curves.com"
"Burlington","Forever Fitness","27 Normac Rd","Woburn","MA","01801","(339) 227-6915",
"Burlington","Professional Fitness","27 Normac Rd","Woburn","MA","01801","(781) 305-3215",
"Burlington","Evolved Health Chiropractic & Sports Medicine","27 Normac Rd","Woburn","MA","01801","(781) 460-0939","http://www.evolvedhealthchiropractic.com"
"Burlington","Your Body In Mind Fitness","9 Bradford Rd","Winchester","MA","01890","(781) 729-0469",
"Burlington","Curves","363 Great Rd Ste 4","Bedford","MA","01730","(781) 275-1322","http://www.curves.com"
"Burlington","Freddylive Fitness","8 Micro Dr","woburn","MA","01801","(781) 507-6152","http://www.freddylivefitness.com"
"Burlington","Get In Shape For Women","328 Great Rd Ste 1","Bedford","MA","01730","(781) 533-7714","http://www.getinshapeforwomen.com"
"Burlington","One 2 One Bodyscapes","1762 Massachusetts Ave","Lexington","MA","02420","(781) 652-0222","http://www.one2onebodyscapes.com"
"Burlington","Get In Shape For Women","400 W Cummings Park Ste 1800","Woburn","MA","01801","(781) 281-1544",
"Burlington","Fitrax","800 W Cummings Park","Woburn","MA","01801","(781) 537-6115",
"Burlington","Turnstyle Cycle & Bootcamp?","6 Cummings Park","Woburn","MA","01801","(617) 531-8922",
"Burlington","Vantedge Performance","45 Cummings Park","Woburn","MA","01801","(781) 281-1600",
"Burlington","TITLE Boxing Club","425 Washington St","Woburn","MA","01801","(844) 526-9464","http://titleboxingclub.com"
"Burlington","Get In Shape For Women","150 Main St","Reading","MA","01867","(781) 944-9977","http://www.getinshapeforwomen.com"
"Burlington","Body Mind Systems","263 Main St","Stoneham","MA","02180","(781) 279-1400","http://www.body-mind-systems.com"
"Burlington","Golden Home Fitness, Inc.","7 Churchill Cir","Winchester","MA","01890","(781) 954-5049",
"Burlington","LA Fitness","121 Main St","Stoneham","MA","02180","(781) 435-5999","http://www.lafitness.com"
"Burlington","Rma Nautilus Fitness Center","1 Burlington Ave Ste 1","Wilmington","MA","01887","(978) 657-0132","http://www.rmafitness.com"
"Burlington","Core Harmony Yoga & Pilates",,"Newtonville","MA","02460","(617) 794-7123","http://coreharmony.com"
"Burlington","Curves","38 Church St","Winchester","MA","01890","(781) 729-0220","http://www.curves.com"
"Burlington","Get In Shape For Women","700 Boston Rd Ste 7","Billerica","MA","01821","(978) 362-2594","http://www.getinshapeforwomen.com"
"Burlington","Chrysalis Meditation Center","28 Church St Ste 5","Winchester","MA","01890","(781) 729-2000","https://www.insidethechrysalis.com"
"Burlington","Get In Shape For Women","564 Main St","Winchester","MA","01890","(781) 729-8100","http://www.getinshapeforwomen.com"
"Burlington","Get In Shape For Women","150 Main St","Reading","MA","01867","(781) 944-9977","http://www.getinshapeforwomen.com"
"Burlington","Studio Thirty Eight Fitness","38 Montvale Ave","Stoneham","MA","02180","(781) 438-1018","http://studio38fitness.com"
"Burlington","Fitness Together","605 Main St","Winchester","MA","01890","(781) 721-9996","http://corp.fitnesstogether.com"
"Burlington","Curves","668 Main St","Wilmington","MA","01887","(978) 657-0400","http://www.curves.com"
"Burlington","Studio Pilates","573 Main St Ste 3","Winchester","MA","01890","(617) 834-6766","http://www.studiopilateswinchester.com"
"Burlington","Boston Medical Evaluations-B M E","600 Unicorn Park Dr","Woburn","MA","01801","(781) 933-8638","http://bostonwebdesign.us"
"Burlington","Curves","1 Lowell St","Wilmington","MA","01887","(978) 658-8082","http://www.curves.com"
"Burlington","Curves","2 Lowell St Unit 6","Wilmington","MA","01887","(978) 658-8082","http://www.curves.com"
"Burlington","Jnl","5 Birch Rd","Wilmington","MA","01887","(978) 657-7090",
"Burlington","Optimum Results Personal Training","20 North Rd","Bedford","MA","01730","(781) 538-6244",
"Burlington","Fitness Together","102 Main St","Reading","MA","01867","(781) 944-3232","http://corp.fitnesstogether.com"
"Burlington","Body Works","61 Main St","Stoneham","MA","02180","(781) 435-0434","http://bathandbodyworks.com"
"Burlington","LA Fitness","87 Main St","Stoneham","MA","02180","(781) 435-5999","http://www.lafitness.com"
"Burlington","B Fit Fitness Training","319 Main St Ste C","Stoneham","MA","02180","(781) 435-0026",
"Burlington","Fitness Together","137 Main St","Reading","MA","01867","(781) 944-3232","http://corp.fitnesstogether.com"
"Burlington","A To Z Personal Training","630 Boston Rd","Billerica","MA","01821","(978) 663-6311",
"Burlington","Curves","5 Central Sq Ste 402","Stoneham","MA","02180","(781) 279-3334","http://www.curves.com"
"Burlington","Total Body Engineering","466 Main St Ste 2","Stoneham","MA","02180","(781) 279-1156","http://totalbodyengineering.com"
"Burlington","Gold Medal Cross Fit","191 Hartwell Rd","Bedford","MA","01730","(603) 921-1287","http://www.goldmedalcrossfit.com"
"Burlington","Inside Home Trainer",,"weston","MA","02493","(617) 417-7884",
"Burlington","Robert F Connors",,"Watertown","MA","02472","(857) 208-3477",
"Burlington","Health Forever Personal Training","32 Cottage Park Ave","Cambridge","MA","02140","(781) 228-0439",
"Burlington","Fitness Together - Melrose","445 Franklin St","Melrose","MA","02176","(781) 665-8282","http://www.ftmelrose.com"
"Burlington","Get In Shape For Women","452 High St","Medford","MA","02155","(781) 393-0800","http://www.getinshapeforwomen.com"
"Burlington","Get In Shape For Women","801 Massachusetts Ave","Arlington","MA","02476","(781) 488-3070","http://www.getinshapeforwomen.com"
"Burlington","Fitness Together","37 Broadway Ste 5","Arlington","MA","02474","(781) 316-8500","http://corp.fitnesstogether.com"
"Burlington","Mg Fitness","465 Salem St","Medford","MA","02155","(781) 391-1280","http://mgfitnessusa.com"
"Burlington","Fitness Within","545 Main St","Reading","MA","01867","(781) 942-2919","http://www.fitness-within.com"
"Burlington","Beyond Fitness Pilates Studio","29 Smith Pl","Cambridge","MA","02138","(617) 576-0066","http://beyondfitnesspilates.com"
"Burlington","Waverly Oaks Athletic Club","411 Waverley Oaks Rd","Waltham","MA","02452","(781) 894-7010","http://www.waverleyoaks.com"
"Burlington","Gold's Gym","1 General Way","Reading","MA","01867","(781) 944-5777","http://www.goldsgym.com"
"Burlington","Personal Trainers Of Melrose Massachusetts","462 Main St","Melrose","MA","02176","(339) 237-5099","http://www.personal-trainers-of-melrose.com"
"Burlington","Reading Athletic Club","1 General Way","Reading","MA","01867","(781) 942-0099","http://readingathleticclub.com"
"Burlington","Fit Results","475 Boston Rd","Billerica","MA","01821","(508) 423-5835","http://www.myfitresults.com"
"Burlington","Planet Fitness","108 Clematis Ave","Waltham","MA","02453","(781) 891-6002",
"Burlington","Get In Shape For Women","157 Main St","Wilmington","MA","01887","(978) 657-8080","http://www.getinshapeforwomen.com"
"Burlington","Shakti Health Fitness & Wellness-Reading","627 Main St","Reading","MA","01867","(781) 944-9977","http://www.shaktihealth.com"
"Burlington","Better Personal Training","1 General Way","Reading","MA","01867","(781) 942-4440",
"Burlington","Anytime Fitness","3c Lopez Rd","Wilmington","MA","01887","(978) 284-6500","http://www.anytimefitness.com"
"Burlington","Shakti Health Fitness & Wellness-Arlington","801 Massachusetts Ave","Arlington","MA","02476","(781) 488-3070","http://www.shaktihealth.com"
"Burlington","Curves","799 Massachusetts Ave","Arlington","MA","02476","(339) 707-6014","http://www.curves.com"
"Burlington","Fit Golf Performance Center","60 Concord St","Wilmington","MA","01887","(978) 447-5328","http://www.fitgolf.com"
"Burlington","Live Life Fitness & Wellness","66F Concord St","Wilmington","MA","01887","(978) 203-0145",
"Burlington","Arlington Chiropractic","42 Pleasant St","Arlington","MA","02476","(781) 648-4000","http://www.arlingtonchiropractice.com"
"Burlington","Fitness First","471 Massachusetts Ave","Arlington","MA","02474","(781) 643-4300","http://www.fitnessfirstclubs.com"
"Burlington","Fitness Balanced","591 North Ave","Wakefield","MA","01880","(781) 587-1048","http://www.fitnessbalanced.com"
"Burlington","Alton Street Boxing & Fitness","301 Broadway  Suite 2","Arlington","MA","02474","(781) 646-0288","http://altonstreetboxing.com"
"Burlington","Planet Fitness","480 Boston Rd","Billerica","MA","01821","(978) 667-5900",
"Burlington","Planet Fitness","355 Middlesex Ave","Wilmington","MA","01887","(978) 658-5645","http://www.planetfitness.com"
"Burlington","Planet Fitness","275 Salem St","Reading","MA","01867","(781) 872-1412","http://www.planetfitness.com"
"Burlington","Yoga with Judy Scribner","159 Jerome St","Medford","MA","02155","(781) 488-7664","http://www.yogawithjudyscribner.com"
"Burlington","Planet Fitness","686 Fellsway","Medford","MA","02155","(781) 219-5275","http://www.planetfitness.com"
"Burlington","Ndb Fitness","258 Salem Rd","Billerica","MA","01821","(978) 362-3891","http://www.fitnessbillerica.com"
"Burlington","barre3","258 Salem Rd","Billerica","MA","01821","(978) 362-3366","http://www.barre3.com"
"Burlington","Professional Fitness","200 Boston Ave","Medford","MA","02155","(781) 391-3472","http://www.manta.com/c/mttv1kv/professional-fitness"
"Burlington","Work Out World","200 Boston Ave","Medford","MA","02155","(781) 393-1805","http://www.wownewengland.com"
"Burlington","Mg Fitness","10 Broadway St","Wakefield","MA","01880","(781) 246-2252","http://mgfitnessusa.com"
"Burlington","Elevate Fitness","467 Main St","Wakefield","MA","01880","(781) 710-1477",
"Burlington","Sweat Indoor Cycling Studio","13 Princess St","Wakefield","MA","01880","(781) 246-7746","http://www.sweatcyclingstudio.com"
"Burlington","Pilates Fitness Cellular","3 Lincoln St","Wakefield","MA","01880","(781) 367-7388","http://www.pilatespersonaltraining.net"
"Burlington","QT Guided Meditation","7 Lincoln St","Wakefield","MA","01880","(617) 821-5560","http://qtmeditation.com"
"Burlington","Every Body Pilates","50 Leonard St","Belmont","MA","02478","(617) 484-3311","http://everybodypilates.com"
"Burlington","North Shore Skating Club","51 Symonds Way","Reading","MA","01867","(781) 944-5874","http://www.nsskating.org"
"Burlington","School of Oom Yung Doe - Traditional Martial Arts","32 Riverside Ave","Medford","MA","02155","(617) 997-2251","http://www.oomyungdoe-ne.com"
"Burlington","Pro-Fitness Plus","333 boston road","billerica","MA","01821","(978) 667-0083",
"Burlington","Forever Fitness","333 Boston Rd","Billerica","MA","01821","(978) 362-3355",
"Burlington","Curves","75 Riverside Ave","Medford","MA","02155","(781) 396-5505","http://www.curves.com"
"Burlington","Mind In Motion","70 Union St","Medford","MA","02155","(781) 391-8883","http://www.mimpilates.com"
"Burlington","Maum Meditation","50 Massachusetts Ave","Arlington","MA","02474","(617) 272-6358","http://maum.org"
"Burlington","INFUZE DANCE FITNESS","22 Corey St","Melrose","MA","02176","(781) 420-1996","http://www.infuzedancefitness.com"
"Burlington","Curves","774 Pleasant St","Belmont","MA","02478","(617) 489-8700","http://www.curves.com"
"Burlington","Anytime Fitness","462 Main St","Melrose","MA","02176","(339) 293-4076","http://www.anytimefitness.com"
"Burlington","Fitness Together","365 Salem St","Medford","MA","02155","(781) 395-3600","http://corp.fitnesstogether.com"
"Burlington","Raising Harmony","423 Main St","Melrose","MA","02176","(781) 665-4061",
"Burlington","Get In Shape For Women","473 Main St","Melrose","MA","02176","(781) 665-6100","http://www.getinshapeforwomen.com"
"Burlington","S.T Jonathan Mederios","1180 Broadway","Somerville","MA","02144","(617) 764-3345",
"Burlington","Curves","527 Main St","Melrose","MA","02176","(781) 662-4800","http://www.curves.com"
"Burlington","CrossFit Route 1","732 Newburyport Tpke","Melrose","MA","02176","(781) 322-0050","http://www.crossfitroute1.com"
"Burlington","Get In Shape For Women","20 Main St","North Reading","MA","01864","(781) 205-4723","http://www.getinshapeforwomen.com"
"Burlington","Boston Body Balance","2557 Massachusetts Ave","Cambridge","MA","02140","(617) 308-7104","http://www.bostonbodybalance.com"
"Burlington","Olympia Fencing Center","127 Smith Pl","Cambridge","MA","02138","(617) 945-9448",
"Burlington","Work Out World","127 Smith Pl Ste 3","Cambridge","MA","02138","(617) 945-9431","http://www.wownewengland.com"
"Burlington","Blast Fitness","127 Smith Pl","Cambridge","MA","02138","(617) 945-9431","http://www.blastfitness.com"
"Burlington","Marino Foundation","2500 Massachusetts Ave","Cambridge","MA","02140","(617) 661-6225","http://www.marinocenter.org"
"Burlington","Tokyo Joe's Studios","499 Trapelo Rd","Belmont","MA","02478","(617) 484-4350","http://www.tokyojoesbelmont.com"
"Burlington","Integrated Health & Fitns Assn","36 Spinelli Pl","Cambridge","MA","02138","(617) 492-4432","https://www.ihfaboston.com"
"Burlington","BURNIN' By Ray","4 Church St","Belmont","MA","02478","(617) 932-1343","http://bodyburnbyray.com"
"Burlington","Sri Chinmoy Meditation Centre","777 Concord Ave","Cambridge","MA","02138","(617) 547-8500",
"Burlington","CrossFit Watch City","411 Waverley Oaks Rd","Waltham","MA","02452","(617) 678-5324","http://crossfit.com"
"Burlington","Fitness Together","30 Church St","Belmont","MA","02478","(617) 484-9048","http://corp.fitnesstogether.com"
"Burlington","Orangetheory Fitness","500 Totten Pond Rd","Waltham","MA","02451","(781) 786-3145","http://www.orangetheoryfitness.com"
"Burlington","Planet Fitness","1830 Main St Ste C","Tewksbury","MA","01876","(978) 863-8990",
"Burlington","Tewksbury Sports Club","1830 Main St Ste B","Tewksbury","MA","01876","(978) 863-8990","http://planetfitness.com"
"Burlington","Evolutions Fitness","1830 Main St","Tewksbury","MA","01876","(978) 863-9761","https://www.evolutionsfitness.com"
"Burlington","LIMITLESS Mobile Physical Therapy, PLLC","80 Fawcett St","Cambridge","MA","02138","(617) 902-0659",
"Burlington","Head To Fitness","78 Spring St","Medford","MA","02155","(781) 395-7640",
"Burlington","Curves","90 Main St Ste 13","North Reading","MA","01864","(978) 664-9405","http://www.curves.com"
"Burlington","Ultimate Fitness","345 Pleasant St","Malden","MA","02148","(800) 339-2185","http://ultimatefitness24hour.com"
"Burlington","Avalon Ballroom Dance","345 Trapelo Rd","Belmont","MA","02478","(617) 484-3900","http://www.avalondanceandfitness.com"
"Burlington","The Corner Studio","379 Main St","Medford","MA","02155","(781) 395-1025","http://www.thecornerstudioyoga.com"
"Burlington","Champion Physical Therapy and Performance","108a Clematis Ave","Waltham","MA","02453","(617) 992-2984","http://championptandperformance.com"
"Burlington","Lose Weight Now!","32 Bonner Ave","Medford","MA","02155","(339) 545-1524",
"Burlington","Kwon's Taekwondo Martial Arts","885 Main St","Tewksbury","MA","01876","(978) 674-5316","http://www.kwonstkd.com"
"Burlington","I Love Kickboxing","880 Broadway","Saugus","MA","01906","(781) 233-2033",
"Burlington","Evolve Fitness","52 New St","Cambridge","MA","02138","(617) 354-1000","http://www.evolvefitnessinc.com"
"Burlington","Get In Shape For Women","300 Walnut St","Newtonville","MA","02460","(617) 244-2211","http://www.getinshapeforwomen.com"
"Burlington","Get In Shape For Women","83 Main St","Concord","MA","01742","(978) 369-9988","http://www.getinshapeforwomen.com"
"Burlington","Beacon Hill Athletic Clubs","1089 Washington St","West Newton","MA","02465","(617) 332-0008","http://www.beaconhillathleticclubs.com"
"Burlington","Forever Fit Fitness Center","191 Watertown St Ste 1","Watertown","MA","02472","(617) 964-1188","http://stayforeverfit.com"
"Burlington","Work Out World","41 Seyon St","Waltham","MA","02453","(781) 785-0160","http://www.wownewengland.com"
"Burlington","I Love Kickboxing","87 Beaver St","Waltham","MA","02453","(781) 864-7070",
"Burlington","Salem Sight Psychic Readings","110 Pollard St","North Billerica","MA","01862","(339) 440-1766","http://www.salemsightpsychicreadings.com"
"Burlington","Every Body Fitness-Pilates","454 Common St","Belmont","MA","02478","(617) 484-3311",
"Burlington","ATA Martial Arts","361 Main St","Tewksbury","MA","01876","(978) 851-5771","http://www.ata-ma.com"
"Burlington","Super Fitness Of Watertown Inc","36 Arlington St","Watertown","MA","02472","(617) 923-4441",
"Burlington","Healthworks Fitness Center","35 White Street Pl","Cambridge","MA","02140","(617) 859-8700","http://healthworksfitness.com"
"Burlington","Get In Shape For Women","645 Massachusetts Ave","Cambridge","MA","02139","(617) 576-9100","http://www.getinshapeforwomen.com"
"Burlington","Assembly Sports Club","5 Middlesex Ave Ste 203","Somerville","MA","02145","(617) 628-4272","http://www.assemblysportsclub.com"
"Burlington","Blast Fitness-Wow","1815 Massachusetts Ave Ste 3","Cambridge","MA","02140","(617) 868-5100",
"Burlington","Professional Fitness","41 Seyon St","Waltham","MA","02453","(781) 891-0034","http://professionalfitness.com"
"Burlington","Sky Zone Trampoline Park","69 Norman St Ste 1b","Everett","MA","02149","(617) 387-1000","http://www.skyzone.com/Everett"
"Burlington","Planet Fitness","5 Middlesex Ave","Somerville","MA","02145","(617) 628-4272","http://www.assemblysportsclub.com"
"Burlington","Gold's Gym","68 Vine St","Everett","MA","02149","(617) 381-9100","http://www.goldsgym.com"
"Burlington","Cambridge Insight Meditation","331 Broadway","Cambridge","MA","02139","(617) 441-9038","https://cambridgeinsight.org"
"Burlington","Mystic Place Plaza Fitness Center","3600 Mystic Valley Pkwy","Medford","MA","02155","(781) 306-0267",
"Burlington","Burlington Fitness Center","275 Mystic Ave","Medford","MA","02155","(781) 874-1291",
"Burlington","School of Oom Yung Doe - Traditional Martial Arts","260 Elm St","Somerville","MA","02144","(617) 629-5888","http://www.oomyungdoe-ne.com"
"Burlington","Carols Fitness Studio","135 Main St Ste 12","North Reading","MA","01864","(978) 664-0593","http://www.carolsfitness.com"
"Burlington","Get In Shape For Women","1555 Main St","Tewksbury","MA","01876","(978) 851-3000","http://www.getinshapeforwomen.com"
"Burlington","Row &","42 Concord Ln","Cambridge","MA","02138","(857) 242-3275",
"Burlington","Get In Shape For Women","428 Common St","Belmont","MA","02478","(617) 484-1386","http://www.getinshapeforwomen.com"
"Burlington","Mamas Move","60 Audubon Rd","Wakefield","MA","01880","(781) 587-0023","http://www.mamasmove.com"
"Burlington","Boston Body","453 Common Street","Belmont","MA","02478","(617) 484-7711","http://www.bostonbody.com"
"Burlington","Core Cardio Fitness","239 Commercial St","Malden","MA","02148","(781) 605-3190","http://www.corecardioonline.com"
"Burlington","My Gym","32 Martin Rd","Concord","MA","01742","(978) 318-0002",
"Burlington","Hands On Consulting","84 Sherman St Ste 304","Cambridge","MA","02140","(617) 250-8592",
"Burlington","Pumps Real Fitness For Women","60 Audubon Rd","Wakefield","MA","01880","(781) 245-0677","http://www.pumpsfit.com"
"Burlington","Core Synergy","197 Main St Ste 201","North Reading","MA","01864","(978) 664-1115","http://coresynergyfitness.biz"
"Burlington","The Energy Barre","197 Main St","North Reading","MA","01864","(978) 207-1862",
"Burlington","Planet Fitness","696 Fellsway","Medford","MA","02155","(781) 219-5275","http://www.planetfitness.com"
"Burlington","Mindful Purpose Coaching","113 Richdale Ave Unit 26","Cambridge","MA","02140","(617) 539-6409","http://www.mindfulpurpose.com"
"Burlington","Izunome Assoc USA","2000 Massachusetts Ave Ste 3","Cambridge","MA","02140","(617) 441-2020",
"Burlington","World Rhythms Dance & Fitness","313 Highland Ave","Somerville","MA","02144","(617) 284-6037",
"Burlington","Crunch Fitness - Medford","295 Middlesex Ave","Medford","MA","02155","(781) 874-9904","https://www.crunch.com/locations/medford"
"Burlington","Curves","199 Boston Rd","North Billerica","MA","01862","(800) 615-7352","http://www.curves.com"
"Burlington","Crossfit Medusa","1957 Massachusetts Ave","Cambridge","MA","02140","(857) 242-3910",
"Burlington","The Mindfulness Studio","45 Walden St Ste 1","Concord","MA","01742","(978) 254-5105",
"Burlington","Gold's Gym","4000 Mystic Valley Pkwy","Medford","MA","02155","(781) 396-4653","http://www.goldsgym.com/medfordma"
"Burlington","Quietman Sports Gym","4000 Mystic Valley Pkwy","Medford","MA","02155","(781) 396-6700","http://www.quietmansportsgym.com"
"Burlington","Fitness Together","97 Lowell Rd Ste 10","Concord","MA","01742","(978) 318-9050","http://corp.fitnesstogether.com"
"Burlington","Shakti Health Fitness & Wellness-Concord","83 Main St","Concord","MA","01742","(978) 369-9988","http://www.shaktihealth.com"
"Burlington","Live, Love & Breathe Pilates & Barre","91 Main St Ste 305","Concord","MA","01742","(978) 369-0900","http://www.livelovebreathepilates.com"
"Burlington","Be Well Be Here","91 Main Street Suite 302","Concord","MA","01742","(617) 947-0299","http://bewellbehere.org"
"Burlington","Complete Strength & Fitness","388 Eastern Ave Ste 3","Malden","MA","02148","(781) 324-2642","http://www.csf.vpweb.com"
"Burlington","ATI Physical Therapy","4110 Mystic Valley Pkwy","Medford","MA","02155","(781) 960-6030","http://www.atipt.com"
"Burlington","Work Out World","1815 Massachusetts Ave Ste 3","Cambridge","MA","02140","(617) 868-5100","http://www.wownewengland.com"
"Burlington","Get In Shape For Women","1764 Massachusetts Ave","Cambridge","MA","02140","(617) 497-0011","http://www.getinshapeforwomen.com"
"Burlington","Powerhouse Kickboxing and Fitness Inc","150 Belmont St","Watertown","MA","02472","(617) 744-6246","http://powerhousekickboxing.com"
"Burlington","Belmont Fitness Ctr & Fitns","150 Belmont St","Watertown","MA","02472","(617) 744-6246",
"Burlington","Dj's Martial Arts Center","50 Willow ST","Malden","MA","02148","(857) 266-2787","http://www.djmartialarts.com"
"Burlington","Fitness Together","145 Lincoln Rd","Lincoln","MA","01773","(781) 259-8806","http://corp.fitnesstogether.com"
"Burlington","Boston Sports Clubs","70 Station Lndg","Medford","MA","02155","(781) 391-1622","https://www.bostonsportsclubs.com/clubs/wellington-circle"
"Burlington","The Training Room","691a Somerville Ave","Somerville","MA","02143","(617) 284-6088","http://www.thetrainingroomboston.com"
"Burlington","Fitness Together","97 Thoreau St","Concord","MA","01742","(978) 318-9050","http://corp.fitnesstogether.com"
"Burlington","Curves","703 Mount Auburn St","Cambridge","MA","02138","(800) 615-7352","http://www.curves.com"
"Burlington","Blast Fitness","41 Seyon St","Waltham","MA","02453","(781) 893-1100","http://www.blastfitness.com"
"Burlington","Curves","372 Main St Ste B1","Watertown","MA","02472","(617) 923-2600","http://www.curves.com"
"Burlington","Planet Fitness","795 Eastern Ave","Malden","MA","02148","(781) 322-3200",
"Burlington","Rexercise","283 Mount Auburn St # A","Watertown","MA","02472","(617) 923-0010","http://www.rexercise.com"
"Burlington","Curves","622 Somerville Ave","Somerville","MA","02143","(800) 615-7352","http://www.curves.com"
"Burlington","Club Pilates","389 Revolution Dr","Somerville","MA","02145","(857) 997-2580","https://www.clubpilates.com/assemblyrow"
"Burlington","Cyclebar","387 Revolution Dr","Somerville","MA","02145","(617) 863-7588","https://assemblyrow.cyclebar.com"
"Burlington","Orangetheory Fitness","383 Revolution Dr # 1135","Somerville","MA","02145","(617) 702-4426","http://www.orangetheoryfitness.com"
"Burlington","Allure Fitness Apparel","277 Main St","Everett","MA","02149","(617) 944-9293",
"Burlington","Boston Meditation Group-Self","66 Fellsway W","Somerville","MA","02145","(617) 776-9664","http://www.bostoncentersrf.org"
"Burlington","Train With Boh","203 Arlington St","Watertown","MA","02472","(617) 393-1722",
"Burlington","Curves","55 Mount Auburn St","Watertown","MA","02472","(800) 615-7352","http://www.curves.com"
"Burlington","Atelier Pilates","7 Landers St","Somerville","MA","02143","(617) 764-2835",
"Burlington","Synergy PFT","130 High Street","Waltham","MA","02453","(781) 209-1006","http://synergypft.com"
"Burlington","Anytime Fitness","99 Chelmsford Rd Ste 4","North Billerica","MA","01862","(978) 667-0300","http://www.anytimefitness.com"
"Burlington","Best Fitness","99 Chelmsford Rd","North Billerica","MA","01862","(978) 362-0177","http://bestfitness.net"
"Burlington","Symc Of Greater Boston","75 N Beacon Ct","Watertown","MA","02472","(617) 924-2023","http://www.symcgb.org"
"Burlington","Boston Sports Clubs","311 Arsenal St","Watertown","MA","02472","(617) 924-0669","https://www.bostonsportsclubs.com/clubs/watertown"
"Burlington","Boston Underground Strength Trainging","235 High St","Waltham","MA","02453","(781) 373-2199",
"Burlington","Planet Fitness","191 Watertown St","Watertown","MA","02472","(617) 467-4890","http://www.planetfitness.com"
"Burlington","Shawn's Studio","103 Morse St Ste 1","Watertown","MA","02472","(617) 393-3535","http://www.shawnsstudio.com"
"Burlington","Somatic Movement Center","440 Arsenal St Ste 5","Watertown","MA","02472","(800) 762-2998","http://www.somaticmovementcenter.com"
"Burlington","Nonantum Boxing Club","75 Adams St","Newton","MA","02458","(617) 340-3700","http://www.nonantumboxingclub.com"
"Burlington","CrossFit City Line","75 Adams St","Newton","MA","02458","(857) 829-0461","http://www.crossfitcityline.com"
"Burlington","Gymit","36 Arlington St","Watertown","MA","02472","(617) 923-4441","http://www.gymit.com"
"Burlington","Jazzercise","392 Watertown St","Newton","MA","02458","(617) 964-4026","http://www.jazzercise.com"
"Burlington","The Spa At The Mount Auburn Club","57 Coolidge Ave","Watertown","MA","02472","(617) 923-2255","http://www.mountauburnclub.com"
"Burlington","ATI Physical Therapy","415 South St","Waltham","MA","02453","(781) 444-5141","http://www.atipt.com"
"Burlington","Rx Strength Training","50 Tufts St","Somerville","MA","02145","(617) 823-1924","http://www.rxstrengthtraining.com"
"Burlington","Peak Form Fitness LLC","20 Carter St","Tewksbury","MA","01876","(978) 494-0733","http://www.peakformfitness.com"
"Burlington","Inner Space Meditation Center & Gallery","1110 Massachusetts Ave","Cambridge","MA","02138","(617) 547-1110",
"Burlington","Choice Martial Arts","134 Ferry St","Everett","MA","02149","(617) 387-5427","http://www.choicemartialarts.com"
"Burlington","Achieve Fitness","230 Somerville Ave","Somerville","MA","02143","(617) 616-5801","http://www.achievefitnessboston.com"
"Burlington","The Handle Bar","1030 Massachusetts Ave","Cambridge","MA","02138","(617) 714-3367","http://handlebarcycling.com"
"Burlington","JFit 360","26 Park St Apt 1","Newton","MA","02458","(508) 333-4887",
"Burlington","Fitlab Pilates","1305 Cambridge St","Cambridge","MA","02139","(617) 868-0571","http://www.fitlabpilates.com"
"Burlington","Curves","130 Rumford Ave","Auburndale","MA","02466","(800) 615-7352","http://www.curves.com"
